DATE,Brent ,Up/Down,Exchange Rate ,Up/Down,CHANGE,VIVA TGP,BP,CALTEX,MOBIL,RSG,Change,,,,,
3/10/2018,75.23,0.07,71.03,0.85,0.78,145.94,147.4,152.25,128.28,128.87,0.66,,,,,
4/10/2018,76.41,1.18,70.77,0.26,1.44,146.73,148.43,152.95,129.24,129.59,0.72,,,,,
5/10/2018,74.33,2.08,70.52,0.25,1.73,147.7,149.52,153.98,130.13,130.47,0.88,,,,,
6/10/2018,74.34,0.01,70.54,0.02,0.01,148.67,150.75,155.08,131,131.35,0.88,,,,,
7/10/2018,74.34,0,70.55,0.01,0.01,148.67,150.75,155.08,131,131.35,,,,,,
8/10/2018,74.34,0,70.81,0.26,0.26,148.67,150.75,155.08,131,131.35,,,,,,
9/10/2018,74.29,0.05,71.01,0.2,0.25,149.84,151.86,156.31,131.66,132.42,1.07,,,,,
10/10/2018,74.96,0.67,70.73,0.28,0.95,150.76,152.03,157.42,132.08,133.25,0.83,,,,,
11/10/2018,73.17,1.79,71.21,0.48,2.27,151.18,152.16,157.59,132.77,133.64,0.39,,,,,
12/10/2018,70.97,2.2,71.14,0.07,2.13,151.43,152.31,157.73,133.21,133.86,0.22,,,,,
13/10/2018,70.97,0,71.12,0.02,0.02,151.51,151.67,157.76,133.17,133.94,0.08,,,,,
14/10/2018,71.34,0.37,71.13,0.01,0.36,151.51,151.67,157.76,133.17,133.94,,,,,,
15/10/2018,71.34,0,71.3,0.17,0.17,151.51,151.67,157.76,133.17,133.94,,,,,,
16/10/2018,71.78,0.44,71.4,0.1,0.3,151.04,151.09,157.23,132.84,133.51,0.43,,,,,
17/10/2018,71.92,0.14,71.09,0.31,0.51,150.5,150.71,156.66,132.31,133.02,0.49,,,,,
18/10/2018,69.17,2.75,71.03,0.06,2.69,150.12,149.9,156.28,131.78,132.61,0.41,,,,,
19/10/2018,68.65,0.52,71.17,0.14,0.66,149.22,149.42,156,131.6,131.85,0.76,,,,,
20/10/2018,69.12,0.47,71.24,0.07,0.4,148.69,148.94,154.98,130.85,131.37,0.48,,,,,
21/10/2018,69.12,0,71.23,0.01,0.01,148.69,148.94,154.98,130.85,131.37,,,,,,
22/10/2018,69.12,0,70.84,0.39,0.39,148.69,148.94,154.98,130.85,131.37,,,,,,
23/10/2018,69.17,0.05,70.87,0.03,0.02,148.26,148.72,154.5,130.61,130.98,0.39,,,,,
24/10/2018,66.43,2.74,70.61,0.26,2.48,148.06,148.82,154.28,130.44,130.8,0.18,,,,,
25/10/2018,66.82,0.39,70.79,0.18,0.21,148.14,149.07,154.38,130.42,130.87,0.07,,,,,
26/10/2018,67.33,0.51,70.94,0.15,0.36,148.39,148.35,154.64,130.06,131.1,0.23,,,,,
27/10/2018,67.59,0.26,70.95,0.01,0.25,147.74,148.08,153.91,129.96,130.51,0.59,,,,,
28/10/2018,67.59,0,70.95,0,0,147.74,148.08,153.91,129.96,130.51,,,,,,
29/10/2018,67.59,0,70.62,0.33,0.33,147.74,148.08,153.91,129.96,130.51,,,,,,
30/10/2018,67.04,0.55,70.76,0.14,0.69,147.44,148.17,153.64,129.75,130.24,0.27,,,,,
31/10/2018,66.18,0.86,70.72,0.04,0.82,147.38,147.81,153.73,129.63,130.18,0.06,,,,,
1/11/2018,65.31,0.87,72.04,0.32,1.19,147.06,147.25,153.38,129.47,129.89,0.29,,,,,
2/11/2018,63.67,1.62,71.96,0.08,1.54,146.63,147.32,152.81,129.04,129.5,0.39,,,,,
3/11/2018,63.14,0.53,72,0.04,0.57,146.6,146.77,152.87,128.48,129.47,0.03,,,,,
4/11/2018,63.14,0,72,0,0,146.6,146.77,152.87,128.48,129.47,,,,,,
5/11/2018,63.14,0,72.08,0.08,0.08,146.6,146.77,152.87,128.48,129.47,,,,,,
6/11/2018,63.1,0.04,72.18,0.1,0.14,146.17,145.19,152.34,127.82,129.08,0.39,,,,,
7/11/2018,62.21,0.89,72.78,0.6,1.49,144.82,143.63,150.75,126.87,127.81,1.27,,,,,
8/11/2018,61.67,0.54,72.85,0.07,0.61,143.26,142.76,149.19,126.65,126.44,1.37,,,,,
9/11/2018,60.67,1,72.28,0.57,0.33,141.78,141.12,148.32,125.58,125.09,1.35,,,,,
10/11/2018,60.19,0.48,72.28,0,0.48,140.46,140.24,146.67,124.56,123.89,1.2,,,,,
11/11/2018,60.19,0,72.13,0.15,0.15,140.46,140.24,146.67,124.56,123.89,,,,,,
12/11/2018,60.19,0,128.76,0.23,0.23,140.46,140.24,146.67,124.56,123.89,,,,,,
13/11/2018,59.93,0.26,72.13,0.23,0.49,139.55,139.5,145.78,123.42,123.06,0.83,,,,,
14/11/2018,55.69,4.24,72.5,0.37,4.61,138.82,139.48,145.04,122.58,122.4,0.66,,,,,
15/11/2018,56.25,0.56,72.83,0.33,0.23,138.82,139.22,145.03,122.02,122.4,0,,,,,
16/11/2018,56.46,0.21,73.28,0.45,0.24,138.67,138.26,144.77,121.12,122.26,0.14,,,,,
17/11/2018,56.46,0,73.34,0.06,0.06,137.63,137.16,143.8,120.57,121.32,0.94,,,,,
18/11/2018,56.46,0,73.07,0.27,0.27,137.63,137.16,143.8,120.57,121.32,,,,,,
19/11/2018,56.46,0,72.93,0.14,0.14,137.63,137.16,143.8,120.57,121.32,,,,,,
20/11/2018,56.76,0.3,72.19,0.74,1.04,136.64,136.56,142.7,119.14,120.42,0.9,,,,,
21/11/2018,53.43,3.33,72.67,0.48,3.81,136.06,135.35,142.1,119.06,119.89,0.53,,,,,
22/11/2018,54.63,1.2,72.54,0.13,1.33,134.81,134.28,140.89,118.45,118.75,1.14,,,,,
23/11/2018,50.42,4.21,72.3,0.24,3.97,133.58,133.46,139.83,117.25,117.64,1.11,,,,,
24/11/2018,50.42,0,72.38,0.08,0.08,132.84,132.37,139.01,116,116.96,0.68,,,,,
25/11/2018,50.42,0,72.35,0.03,0.03,132.84,132.37,139.01,116,116.96,,,,,,
26/11/2018,50.42,0,72.3,0.05,0.05,132.84,132.37,139.01,116,116.96,,,,,,
27/11/2018,51.63,1.21,72.24,0.06,1.27,131.62,130.96,137.92,115.13,115.85,1.11,,,,,
28/11/2018,51.56,0.07,73.14,0.9,0.97,130.23,129.45,136.51,113.96,114.59,1.26,,,,,
29/11/2018,50.29,1.27,73.16,0.02,1.29,128.76,127.93,134.98,112.79,113.25,1.34,,,,,
30/11/2018,51.45,1.16,73.08,0.08,1.24,127.3,127.15,133.47,111.87,111.93,1.32,,,,,
1/12/2018,50.93,0.52,73.08,0,0.52,126.29,125.9,132.7,110.59,111.1,0.83,,,,,
2/12/2018,50.93,0,73.72,0.64,0.64,126.29,125.9,132.7,110.59,111.1,,,,,,
3/12/2018,50.93,0,73.5,0.22,0.22,126.29,125.9,132.7,110.59,111.1,,,,,,
4/12/2018,52.95,2.02,73.38,0.12,2.14,125.16,125.02,131.43,109.64,109.98,1.12,,,,,
5/12/2018,53.25,0.3,72.68,0.7,1,124.3,124.81,130.56,109.09,109.2,0.78,,,,,
6/12/2018,52.89,0.36,72.26,0.42,0.06,124.06,124.65,130.34,108.72,108.98,0.22,,,,,
7/12/2018,51.49,1.4,72.08,0.18,1.22,123.92,124.13,130.18,108.32,108.85,0.13,,,,,
8/12/2018,52.61,1.12,72,0.08,1.2,123.27,124.35,129.66,108.07,108.26,0.59,,,,,
9/12/2018,52.61,0,71.82,0.18,0.18,123.27,124.35,129.66,108.07,108.26,,,,,,
10/12/2018,52.61,0,71.85,0.03,0.03,123.27,124.35,129.66,108.07,108.26,,,,,,
11/12/2018,51,1.61,72.05,0.2,1.81,123.39,124.41,129.89,107.7,108.37,0.11,,,,,
12/12/2018,51.65,0.65,72.21,0.16,0.49,123.45,124.48,129.95,108.04,108.43,0.06,,,,,
13/12/2018,51.15,0.5,72.27,0.06,0.56,123.59,124.34,130.02,108.09,108.55,0.12,,,,,
14/12/2018,52.58,1.43,71.79,0.48,1.91,123.43,124.47,129.88,108.01,108.41,0.14,,,,,
15/12/2018,51.2,1.38,71.81,0.02,1.4,123.67,124.44,130,107.91,108.63,0.22,,,,,
16/12/2018,51.2,0,71.77,0.04,0.04,123.67,124.44,130,107.91,108.63,,,,,,
17/12/2018,51.2,0,71.76,0.01,0.01,123.67,124.44,130,107.91,108.63,,,,,,
18/12/2018,49.88,1.32,71.73,0.03,1.29,123.77,124.81,129.98,108.18,108.72,0.09,,,,,
19/12/2018,46.24,3.64,71.04,0.69,2.95,124.08,124.68,130.36,108.29,109,0.28,,,,,
20/12/2018,47.2,0.96,71.21,0.17,0.79,123.87,124.46,130.22,108.22,108.81,0.19,,,,,
21/12/2018,45.88,1.32,70.42,0.79,0.53,123.65,123.81,130,107.63,108.61,0.2,,,,,
22/12/2018,45.59,0.29,70.43,0.01,0.28,123,123.35,129.35,107.36,108.02,0.59,,,,,
23/12/2018,45.59,0,70.4,0.03,0.03,123,123.35,129.35,107.36,108.02,,,,,,
24/12/2018,45.59,0,70.57,0.17,17,123,123.35,129.35,107.36,108.02,,,,,,
25/12/2018,42.53,3.06,70.39,0.18,2.88,122.49,122.3,128.89,106.81,107.55,0.47,,,,,
26/12/2018,42.53,0,70.6,0.21,0.21,122.49,122.3,128.89,106.81,107.55,,,,,,
27/12/2018,46.22,3.69,70.33,0.27,3.96,120.75,122.3,128.89,106.81,105.97,1.58,,,,,
28/12/2018,44.61,1.61,70.47,0.14,1.75,120.32,119.7,126.89,105.97,105.58,0.39,,,,,
29/12/2018,45.33,0.72,70.45,0.02,0.74,119.46,119.11,125.24,105.2,104.8,0.78,,,,,
30/12/2018,45.33,0,70.53,0.08,,119.46,119.11,125.24,105.2,104.8,,,,,,
31/12/2018,45.33,0,70.45,0.08,,119.46,119.11,125.24,105.2,104.8,,,,,,
1/01/2019,45.41,0.08,70.47,0.02,0.06,119.83,119.72,125.36,104.62,105.14,0.34,,,,,
2/01/2019,45.41,0,69.96,0.51,0.51,119.83,119.72,125.36,104.62,105.14,,,,,,
3/01/2019,46.54,1.13,70.02,0.06,1.07,119.36,119.74,125.06,104.79,104.71,0.43,,,,,
4/01/2019,47.09,0.55,71.15,1.13,0.68,119.04,120.1,125.06,104.98,104.42,0.29,,,,,
5/01/2019,47.96,0.87,71.19,0.04,0.83,119.19,120.26,125.42,104.95,104.55,0.13,,,,,
6/01/2019,47.96,0,71.23,0.04,0.04,119.19,120.26,125.42,104.95,104.55,,,,,,
7/01/2019,47.96,0,71.44,0.21,0.21,119.19,120.26,125.42,104.95,104.55,,,,,,
8/01/2019,48.52,0.56,71.42,0.02,0.58,120.9,121.53,126.85,105.17,106.11,1.56,,,,,
9/01/2019,49.78,1.26,71.82,0.4,0.86,120.3,122.62,127.93,105.63,105.56,0.55,,,,,
10/01/2019,52.36,2.58,71.84,0.02,2.56,121.32,123.11,128.43,106.58,106.49,0.93,,,,,
11/01/2019,52.59,0.23,72.06,0.22,0.01,122.22,124.5,129.82,107.2,107.31,0.82,,,,,
12/01/2019,51.59,1,72.18,0.12,1.12,123.7,125.56,130.87,108.09,108.65,1.34,,,,,
13/01/2019,51.59,0,72.13,0.05,0.05,123.7,125.56,130.87,108.09,108.65,,,,,,
14/01/2019,51.59,0,71.98,0.15,0.15,123.7,125.56,130.87,108.09,108.65,,,,,,
15/01/2019,50.51,1.08,72,0.02,1.1,124.61,126.43,131.75,109.34,109.48,0.83,,,,,
16/01/2019,52.11,1.6,71.6,0.4,2,125.52,126.72,132.04,109.84,110.31,0.83,,,,,
17/01/2019,52.31,0.2,71.97,0.37,0.17,125.73,126.98,132.3,110.11,110.5,0.19,,,,,
18/01/2019,52.07,0.24,71.68,0.29,0.05,126.07,127.24,132.56,110.33,110.81,0.31,,,,,
19/01/2019,53.8,1.73,71.69,0.01,1.72,126.27,127.38,132.7,110.69,110.99,0.18,,,,,
20/01/2019,53.8,0,71.66,0.03,0.03,126.27,127.38,132.7,110.69,110.99,,,,,,
21/01/2019,53.8,0,71.59,0.07,0.07,126.27,127.38,132.7,110.69,110.99,,,,,,
22/01/2019,53.8,0,71.17,0.42,0.42,126.35,127.23,132.55,110.93,111.06,0.07,,,,,
23/01/2019,52.57,1.23,71.41,0.24,1.47,126.13,127.55,132.87,111.1,110.86,0.2,,,,,
24/01/2019,52.62,0.05,70.93,0.48,0.53,126.52,128.01,133.34,111.03,111.22,0.36,,,,,
25/01/2019,53.13,0.51,71.8,0.87,0.36,126.91,128.24,133.56,111.29,111.57,0.35,,,,,
26/01/2019,53.69,0.56,71.83,0.03,0.53,127.17,128.24,133.56,111.42,111.81,0.24,,,,,
27/01/2019,53.69,0,71.72,0.09,0.09,127.17,128.24,133.56,111.42,111.81,,,,,,
28/01/2019,53.69,0,71.66,0.06,0.06,127.17,128.24,133.56,111.42,111.81,,,,,,
29/01/2019,51.99,1.7,71.55,0.11,1.59,127.17,128.24,133.56,111.42,111.81,,,,,,
30/01/2019,53.31,1.32,72.53,0.98,0.34,127.35,128.22,133.54,111.52,111.97,0.16,,,,,
31/01/2019,54.23,0.92,72.73,0.2,0.72,126.98,127.68,133.01,111.31,111.64,0.27,,,,,
1/02/2019,53.79,0.44,72.49,0.24,0.2,126.54,127.56,132.88,111.29,111.24,0.37,,,,,
2/02/2019,55.26,1.47,72.52,0.03,1.44,126.96,127.43,132.78,111.2,111.62,0.38,,,,,
3/02/2019,55.26,0,72.47,0.05,0.05,126.96,127.43,132.78,111.2,111.62,,,,,,
4/02/2019,55.26,0,72.23,0.24,0.24,126.96,127.43,132.78,111.6,111.62,,,,,,
5/02/2019,54.56,0.7,72.32,0.09,0.79,127.03,127.4,132.72,111.34,111.68,0.06,,,,,
6/02/2019,53.66,0.9,71.16,1.16,0.26,126.54,127.84,133.16,111.44,111.24,0.44,,,,,
7/02/2019,54.01,0.35,71.01,0.15,0.2,126.84,128.1,133.43,111.26,111.51,0.27,,,,,
8/02/2019,52.64,1.37,70.9,0.11,1.26,127.35,128.26,133.58,111.19,111.97,0.46,,,,,
9/02/2019,52.72,0.08,70.9,0,0.08,127.36,128.79,134.11,111.4,111.98,0.01,,,,,
10/02/2019,52.72,0,70.9,0,0,127.36,128.79,134.11,111.4,111.98,,,,,,
11/02/2019,52.72,0,70.62,0.28,0.28,127.36,128.79,134.11,111.4,111.98,,,,,,
12/02/2019,52.41,0.31,71,0.38,0.69,127.75,129.44,134.76,111.69,112.34,0.36,,,,,
13/02/2019,53.1,0.69,70.96,0.04,0.73,128.32,129.79,135.12,112.67,112.85,0.51,,,,,
14/02/2019,53.9,0.8,71.05,0.09,0.71,128.71,130.19,135.51,112.71,113.21,0.36,,,,,
15/02/2019,54.41,0.51,71.39,0.34,0.17,129,130.45,135.77,113.12,113.47,0.26,,,,,
16/02/2019,55.59,1.18,71.43,0.04,1.14,129.49,130.94,136.27,113.86,113.92,0.45,,,,,
17/02/2019,55.59,0,71.37,0.06,0.06,129.49,130.94,136.27,113.86,113.92,,,,,,
18/02/2019,55.59,0,71.31,0.06,0.06,129.49,130.94,136.27,113.86,113.92,,,,,,
19/02/2019,55.59,0,71.67,0.26,0.26,130.06,131.72,137.05,114.49,114.44,0.52,,,,,
20/02/2019,56.09,0.5,71.61,0.06,0.56,130.87,132.64,137.97,115.15,115.17,0.73,,,,,
21/02/2019,56.92,0.83,70.95,0.66,1.49,131.8,133.59,138.91,115.84,116.02,0.85,,,,,
22/02/2019,56.96,0.04,71.33,0.38,0.34,132.7,134.2,139.53,116.27,116.84,0.82,,,,,
23/02/2019,57.26,0.3,71.25,0.08,0.38,133.22,134.61,139.94,116.82,117.31,0.47,,,,,
24/02/2019,57.26,0,71.38,0.13,0.13,133.22,134.61,139.94,116.82,117.31,,,,,,
25/02/2019,57.26,0,71.76,0.38,0.38,133.22,134.61,139.94,116.82,117.31,,,,,,
26/02/2019,55.48,1.78,71.9,0.14,1.92,133.55,135.09,140.42,117.47,117.61,0.3,,,,,
27/02/2019,55.5,0.02,71.39,0.51,0.53,134.06,135.17,140.5,117.78,118.07,0.46,,,,,
28/02/2019,56.94,1.44,70.96,0.43,1.87,134.11,134.82,140.15,117.73,118.12,0.05,,,,,
1/03/2019,57.22,0.28,70.73,0.23,0.51,133.79,134.9,140.23,117.58,117.83,0.29,,,,,
2/03/2019,55.8,1.42,70.77,0.04,1.46,133.85,134.99,140.31,117.63,117.88,0.05,,,,,
3/03/2019,55.8,0,70.9,0.13,0.13,133.85,134.99,140.31,117.63,117.88,,,,,,
4/03/2019,55.8,0,70.86,0.04,0.04,133.85,134.99,140.31,117.63,117.88,,,,,,
5/03/2019,56.59,0.79,70.86,0,0.79,133.96,135.08,140.41,117.97,117.98,0.1,,,,,
6/03/2019,56.56,0.03,70.25,0.61,0.58,134.04,134.98,140.31,118.01,118.05,0.07,,,,,
7/03/2019,56.22,0.34,70.14,0.11,0.23,133.94,135.37,140.69,117.87,117.96,0.09,,,,,
8/03/2019,56.66,0.44,70.49,0.35,0.09,134.32,135.67,141,117.83,118.31,0.35,,,,,
9/03/2019,56.07,0.59,70.49,0,0.59,134.55,135.79,141.11,118.21,118.52,0.21,,,,,
10/03/2019,56.07,0,70.35,0.14,0.14,134.55,135.79,141.11,118.21,118.52,,,,,,
11/03/2019,56.07,0,70.68,0.33,0.33,134.55,135.79,141.11,118.21,118.52,,,,,,
12/03/2019,56.79,0.72,70.8,0.12,0.6,134.71,135.63,140.95,118.43,118.66,0.14,,,,,
13/03/2019,56.87,0.08,70.96,0.16,0.08,134.54,135.83,141.16,118.53,118.51,0.15,,,,,
14/03/2019,58.26,1.39,70.66,0.3,1.69,134.76,135.89,141.22,118.4,118.71,0.2,,,,,
15/03/2019,58.61,0.35,70.87,0.21,0.14,134.85,135.78,141.11,118.39,118.79,0.08,,,,,
16/03/2019,58.52,0.09,70.88,0.01,0.1,134.76,135.74,141.07,118.4,118.71,0.08,,,,,
17/03/2019,58.52,0,70.89,0.01,0.01,134.76,135.74,141.07,118.4,118.71,,,,,,
18/03/2019,58.52,0,71,0.11,0.11,134.76,135.74,141.07,118.4,118.71,,,,,,
19/03/2019,59.09,0.57,70.91,0.09,0.66,134.6,135.64,140.97,118.42,118.56,0.15,,,,,
20/03/2019,59.03,0.06,71.17,0.26,0.32,134.54,135.25,140.58,118.21,118.51,0.05,,,,,
21/03/2019,59.83,0.8,71.12,0.05,0.85,134.22,135.07,140.4,118.08,118.22,0.29,,,,,
22/03/2019,59.98,0.15,70.81,0.31,0.46,134.07,135.16,140.49,117.98,118.08,0.14,,,,,
23/03/2019,59.04,0.94,70.79,0.02,0.92,134.18,135.12,140.45,118,118.18,0.1,,,,,
24/03/2019,59.04,0,70.79,0,0,134.18,135.12,140.45,118,118.18,,,,,,
25/03/2019,59.04,0,71.12,0.34,0.34,134.18,135.12,140.45,118,118.18,,,,,,
26/03/2019,58.82,0.22,71.34,0.22,0.44,134.26,134.96,140.28,117.94,118.25,0.07,,,,,
27/03/2019,59.94,0.12,70.87,0.51,0.63,134.06,134.92,140.24,117.76,118.07,0.18,,,,,
28/03/2019,59.41,0.53,70.78,0.09,0.42,133.94,134.86,140.18,117.64,117.96,0.11,,,,,
29/03/2019,59.3,0.11,70.99,0.21,0.32,133.88,134.38,139.98,117.6,117.91,0.05,,,,,
30/03/2019,60.14,0.84,70.97,0.02,0.86,133.63,134.38,139.7,118.07,117.68,0.23,,,,,
31/03/2019,60.14,0,71.19,0.22,0.22,133.63,134.38,139.7,118.07,117.68,,,,,,
1/04/2019,60.14,0,71.15,0.04,0.04,133.63,134.38,139.7,118.07,117.68,0.23,,,,,
2/04/2019,61.59,1.45,70.7,0.45,1.9,133.35,134.36,139.68,117.4,117.43,0.25,,,,,
3/04/2019,62.58,0.99,71.12,0.42,0.57,133.36,134.55,139.89,117.31,117.44,0.01,,,,,
4/04/2019,62.46,0.12,71.14,0.02,0.14,133.58,134.71,139.95,117.36,117.64,0.2,,,,,
5/04/2019,62.1,0.36,71.05,0.09,0.27,133.65,134.92,140.36,117.65,117.7,0.06,,,,,
6/04/2019,63.08,0.98,71.06,0.01,0.97,134.05,135.02,140.41,117.65,118.06,0.36,,,,,
7/04/2019,63.08,0,71.05,0.01,0.01,134.05,135.02,140.41,117.65,118.06,,,,,,
8/04/2019,63.08,0,71.26,0.21,0.21,134.05,135.02,140.41,117.65,118.06,,,,,,
9/04/2019,64.4,1.32,71.27,0.01,1.31,134.1,135.07,140.48,117.74,118.11,0.05,,,,,
10/04/2019,63.98,0.42,71.69,0.42,0.84,134.17,135.53,140.89,118.12,118.17,0.06,,,,,
11/04/2019,64.61,0.63,71.24,0.45,1.08,134.57,135.89,141.35,118.46,118.54,0.37,,,,,
12/04/2019,63.58,1.03,71.72,0.48,1.51,135.05,136.01,141.41,118.65,118.97,0.37,,,,,
13/04/2019,63.89,0.31,71.76,0.04,0.27,135.05,136.01,141.41,118.65,118.97,,,,,,
14/04/2019,63.89,0,71.76,0,0,135.05,136.01,141.41,118.65,118.97,,,,,,
15/04/2019,63.89,0,71.7,0.06,0.06,135.1,136.54,141.94,118.96,119.02,0.05,,,,,
16/04/2019,63.4,0.49,71.74,0.04,0.53,135.63,137.09,142.48,119.15,119.5,0.48,,,,,
17/04/2019,64.05,0.65,71.77,0.03,0.62,136.18,137.01,142.41,119.43,120,0.5,,,,,
18/04/2019,63.76,0.29,71.5,0.27,0.02,136.09,137.01,142.28,119.63,119.92,0.08,,,,,
19/04/2019,64,0.24,71.56,0.06,0.18,135.97,137.1,142.45,119.67,119.81,0.11,,,,,
20/04/2019,64,0,71.53,0.03,0.03,136.14,137.17,142.61,119.87,119.96,0.15,,,,,
21/04/2019,64,0,71.5,0.03,0.03,136.14,137.17,142.61,119.87,119.96,,,,,,
22/04/2019,64,0,71.36,0.14,0.14,136.14,137.17,142.61,119.87,119.96,,,,,,
23/04/2019,65.7,1.7,70.99,0.37,2.07,136.04,137.17,142.61,119.87,119.87,0.09,,,,,
24/04/2019,66.3,0.6,70.13,0.86,1.46,135.85,137.17,142.61,119.87,119.7,0.17,,,,,
25/04/2019,65.89,0.41,70.15,0.02,0.43,136.21,137.78,143.21,120.09,120.03,0.33,,,,,
26/04/2019,65.21,0.68,70.42,0.27,0.95,136.72,137.78,143.21,120.09,120.49,0.46,,,,,
27/04/2019,63.3,1.91,70.39,0.03,1.88,137.13,139.63,144.56,120.03,120.86,0.37,,,,,
28/04/2019,63.3,0,70.39,0,0,137.13,139.63,144.56,120.03,120.86,,,,,,
29/04/2019,63.3,0,70.56,0.17,0.17,137.13,139.63,144.56,120.03,120.86,,,,,,
30/04/2019,63.5,0.2,70.5,0.06,0.26,137.91,139.67,144.75,121.23,121.57,0.71,,,,,
1/05/2019,63.91,0.41,70.14,0.36,0.77,138.47,139.16,144.49,121.2,122.08,0.51,,,,,
2/05/2019,63.61,0.3,70,0.14,0.16,138.2,138.97,144.24,121.34,121.84,0.24,,,,,
3/05/2019,61.81,1.8,70.2,0.2,2,137.96,138.62,144.05,121.49,121.62,0.22,,,,,
4/05/2019,61.94,0.13,70.22,0.02,0.11,137.62,138.22,143.58,121.5,121.31,0.31,,,,,
5/05/2019,61.94,0,69.76,0.46,0.46,137.62,138.22,143.58,121.5,121.31,,,,,,
6/05/2019,61.94,0,69.89,0.13,0.13,137.62,138.22,143.58,121.5,121.31,,,,,,
7/05/2019,62.25,0.31,70.12,0.23,0.08,137.25,137.98,143.33,121.38,120.97,0.34,,,,,
8/05/2019,61.4,0.85,69.9,0.22,0.63,137.05,138.21,143.58,121.09,120.79,,,,,,
9/05/2019,62.12,0.72,69.9,0,0.72,137.28,138.33,143.84,120.89,121,0.21,,,,,
10/05/2019,61.7,0.42,70,0.1,0.52,137.52,138.19,143.72,120.66,121.22,0.22,,,,,
11/05/2019,61.66,0.04,70,0,0.04,137.43,138.01,143.48,120.73,121.14,0.08,,,,,
12/05/2019,61.66,0,69.95,0.05,0.05,137.43,138.01,143.48,120.73,121.14,,,,,,
13/05/2019,61.66,0,69.45,0.5,0.5,137.43,138.01,143.48,120.73,121.14,,,,,,
14/05/2019,61.04,0.62,69.43,0.02,0.6,137.2,137.98,143.46,120.8,120.93,0.21,,,,,
15/05/2019,61.78,0.74,69.29,0.14,0.88,137.17,138.26,143.68,121.24,120.9,0.03,,,,,
16/05/2019,62.02,0.24,68.92,0.37,0.61,137.39,138.22,143.55,120.87,121.1,0.2,,,,,
17/05/2019,62.87,0.85,68.66,0.26,1.11,137.26,138.71,143.99,121.03,120.98,0.12,,,,,
18/05/2019,62.76,0.11,68.65,0.01,0.1,137.71,139.48,144.78,121.03,121.39,0.41,,,,,
19/05/2019,62.76,0,68.99,0.34,0.34,137.71,139.48,144.78,121.03,121.39,,,,,,
20/05/2019,62.76,0,69.11,0.12,0.12,137.71,139.48,144.78,121.03,121.39,,,,,,
21/05/2019,63.1,0.34,68.85,0.26,0.6,138.49,140.34,145.6,122.02,122.1,0.71,,,,,
22/05/2019,62.99,0.11,68.8,0.05,0.06,139.33,140.54,145.87,122.17,122.86,0.76,,,,,
23/05/2019,61.42,1.57,69,0.2,1.77,139.89,141.24,146.43,122.56,123.37,0.51,,,,,
24/05/2019,57.91,3.51,69.25,0.25,3.76,140.36,141.43,146.62,122.83,123.8,0.43,,,,,
25/05/2019,58.63,0.72,69.26,0.01,0.71,140.53,140.82,146.04,122.75,123.95,0.15,,,,,
26/05/2019,58.63,0,69.3,0.04,0.04,140.53,140.82,146.04,122.75,123.95,,,,,,
27/05/2019,58.63,0,69.17,0.13,0.13,140.53,140.82,146.04,122.75,123.95,,,,,,
28/05/2019,58.63,0,69.25,0.08,0.08,140.1,139.27,144.49,122.47,123.56,0.39,,,,,
29/05/2019,59.14,0.51,69.18,0.07,0.58,138.84,138.71,143.89,122,122.42,1.14,,,,,
30/05/2019,58.81,0.33,69.11,0.07,0.26,137.61,138.1,143.41,121.51,121.3,1.12,,,,,
31/05/2019,56.59,2.22,69.38,0.27,2.49,137.13,137.27,142.61,120.74,120.86,0.44,,,,,
1/06/2019,53.5,3.09,69.36,0.02,3.07,136.32,136.65,142.01,120.18,120.13,0.73,,,,,
2/06/2019,53.5,0,69.54,0.18,0.18,136.32,136.65,142.01,120.18,120.13,,,,,,
3/06/2019,53.5,0,69.76,0.22,0.22,136.32,136.65,142.01,120.18,120.13,,,,,,
4/06/2019,53.25,0.25,69.92,0.16,0.41,135.72,136.03,141.45,119.27,119.58,0.55,,,,,
5/06/2019,53.48,0.23,69.69,0.23,0.46,135.17,134.64,140.09,117.98,119.08,0.5,,,,,
6/06/2019,51.68,1.8,69.79,0.1,1.9,133.79,132.7,138.14,116.97,117.83,0.13,,,,,
7/06/2019,52.59,0.91,69.98,0.19,0.72,131.86,131.64,137.09,116.87,116.07,1.76,,,,,
8/06/2019,53.99,1.4,70,0.02,1.38,130.22,129.53,134.96,115.74,114.58,1.49,,,,,
9/06/2019,53.99,0,70.04,0.04,0.04,130.22,129.53,134.96,115.74,114.58,,,,,,
10/06/2019,53.99,0,69.6,0.4,0.4,130.22,129.53,134.96,115.74,114.58,,,,,,
11/06/2019,53.26,0.73,69.61,0.01,0.74,128.5,128.47,134.96,115.74,113.02,1.56,,,,,
12/06/2019,53.27,0.01,69.29,0.32,0.33,127.57,128.59,133.92,113.61,112.17,0.85,,,,,
13/06/2019,51.14,2.13,69.2,0.09,2.04,127.59,128.76,134.03,112.64,112.19,0.02,,,,,
14/06/2019,52.28,1.14,68.71,0.49,1.63,127.68,128.82,134.01,112.02,112.27,0.08,,,,,
15/06/2019,52.51,0.23,68.72,0.01,0.22,127.71,129.22,134.33,112.07,112.3,0.03,,,,,
16/06/2019,52.51,0,68.74,0.02,0.02,127.71,129.22,134.33,112.07,112.3,,,,,,
17/06/2019,52.51,0,68.52,0.22,0.22,127.71,129.22,134.33,112.07,112.3,,,,,,
